CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
8861	147.06227	1085328749	0.14873	0.83285	147.01294	0.04933	271	1	0.13383	0.82061	1	0.17866	0.85449	1	0.15625	0.83755	1	0.21479	0.53677	27.28596	1.04869	1	0.65651	0.51420	27.97806	1.04168	1	-0.03809	-0.00373	0.60618	0.00520	1	0.02176	-0.00192	0.60980	0.00533	1	0.97917	0.31852	0	0
8862	147.07890	1085383843	0.14723	0.83200	147.01294	0.06596	271	1	0.13381	0.81203	1	0.14863	0.84517	1	0.14122	0.82860	1	0.21522	0.53655	27.22178	1.04168	1	0.65710	0.51401	28.22488	1.04168	1	-0.03809	-0.00373	0.60618	0.00520	1	0.02176	-0.00192	0.60980	0.00533	1	0.97917	0.31852	0	0
8863	147.09540	1085438493	0.14676	0.83311	147.01294	0.08246	271	1	0.12189	0.84915	1	0.16701	0.82814	1	0.14445	0.83864	1	0.21561	0.53632	27.14108	1.04168	1	0.65750	0.51384	28.31993	1.04168	1	-0.03809	-0.00373	0.60618	0.00520	1	0.02176	-0.00192	0.60980	0.00533	1	0.97917	0.31852	0	0
8864	147.11179	1085492787	0.14646	0.83409	147.01294	0.09885	271	1	0.12189	0.84915	1	0.16732	0.83080	1	0.14461	0.83998	1	0.21582	0.53626	27.14458	1.04168	1	0.65768	0.51382	28.23024	1.03533	1	-0.03805	-0.00356	0.60853	0.00516	1	0.02122	-0.00186	0.59083	0.00518	1	0.97917	0.31852	0	0
8865	147.12827	1085547338	0.14672	0.83465	147.01294	0.11533	271	1	0.14419	0.86804	1	0.15289	0.80910	1	0.14854	0.83857	1	0.21654	0.53555	27.02705	1.03533	1	0.65848	0.51326	28.19153	1.02898	1	-0.03805	-0.00356	0.60853	0.00516	1	0.02122	-0.00186	0.59083	0.00518	1	0.97917	0.31852	0	0
8866	147.14490	1085602463	0.14794	0.83329	147.01294	0.13196	271	1	0.15272	0.85163	1	0.16278	0.79331	1	0.15775	0.82247	1	0.21682	0.53544	27.16599	1.02898	1	0.65875	0.51308	28.25193	1.02263	1	-0.03805	-0.00356	0.60853	0.00516	1	0.02122	-0.00186	0.59083	0.00518	1	0.97917	0.31852	0	0
8867	147.16168	1085658061	0.14901	0.83229	147.01294	0.14874	271	1	0.15443	0.85316	1	0.16278	0.79331	1	0.15860	0.82323	1	0.21706	0.53543	26.94591	1.02263	1	0.65890	0.51296	28.26895	1.02263	1	-0.03784	-0.00356	0.60806	0.00503	1	0.02228	-0.00194	0.61660	0.00535	1	0.97917	0.31852	0	0
8868	147.17796	1085711985	0.15426	0.83117	147.01294	0.16502	271	1	0.17939	0.83234	1	0.23421	0.80764	1	0.20680	0.81999	1	0.21929	0.53317	27.16502	1.02263	1	0.66161	0.51150	28.44011	1.02898	1	-0.03784	-0.00356	0.60806	0.00503	1	0.02228	-0.00194	0.61660	0.00535	1	0.97917	0.31852	0	0
8869	147.19458	1085767034	0.16950	0.81127	147.01294	0.18164	271	1	0.31285	0.57967	1	0.36148	0.60503	1	0.33717	0.59235	1	0.22683	0.52574	27.00759	1.02898	1	0.66889	0.50370	27.95317	1.03533	1	-0.03784	-0.00356	0.60806	0.00503	1	0.02228	-0.00194	0.61660	0.00535	1	0.97917	0.31852	0	0
8870	147.21098	1085821395	0.18240	0.79416	147.01294	0.19804	271	1	0.31213	0.57647	1	0.36229	0.60122	1	0.33721	0.58884	1	0.22794	0.52481	27.16142	1.03533	1	0.66956	0.50315	28.03730	1.04168	1	-0.03669	-0.00284	0.61024	0.00515	1	0.02324	-0.00119	0.61265	0.00537	1	0.97917	0.31852	0	0
8871	147.22757	1085876320	0.20158	0.76449	147.01294	0.21463	271	1	0.45885	0.37557	1	0.44283	0.38190	1	0.45084	0.37874	1	0.23466	0.51875	27.34914	1.04168	1	0.67478	0.49682	26.99657	1.04168	1	-0.03669	-0.00284	0.61024	0.00515	1	0.02324	-0.00119	0.61265	0.00537	1	0.97917	0.31852	0	0
8872	147.24403	1085930894	0.23575	0.71605	147.01294	0.21463	271	0	0.45329	0.38568	1	0.43793	0.38152	1	0.44561	0.38360	1	0.23447	0.51869	27.37678	1.04168	1	0.67537	0.49686	26.95466	1.04168	1	-0.03669	-0.00284	0.61024	0.00515	1	0.02324	-0.00119	0.61265	0.00537	1	0.97917	0.31852	0	0
8873	147.26059	1085985697	0.34103	0.54739	147.01294	0.21463	271	0	0.45342	0.38113	1	0.43920	0.37633	1	0.44631	0.37873	1	0.23471	0.51873	27.29813	1.04837	1	0.67544	0.49685	27.11152	1.04837	1	-0.03764	-0.00291	0.62675	0.00538	1	0.02339	-0.00119	0.61165	0.00522	1	0.97917	0.31852	0	0
8874	147.27682	1086039497	0.38067	0.49146	147.01294	0.21463	271	0	0.45757	0.38419	1	0.46230	0.37500	1	0.45994	0.37959	1	0.23471	0.51876	27.28756	1.05505	1	0.67592	0.49709	26.64116	1.05505	1	-0.03764	-0.00291	0.62675	0.00538	1	0.02339	-0.00119	0.61165	0.00522	1	0.97917	0.31852	0	0
8875	147.29341	1086094475	0.45111	0.37963	147.01294	0.21463	271	0	0.45235	0.38243	1	0.44181	0.37870	1	0.44708	0.38057	1	0.23471	0.51878	27.26820	1.06174	1	0.67598	0.49704	26.52810	1.06174	1	-0.03764	-0.00291	0.62675	0.00538	1	0.02339	-0.00119	0.61165	0.00522	1	0.97917	0.31852	0	0
8876	147.30994	1086149178	0.44952	0.37625	147.01294	0.21463	271	0	0.45260	0.37297	1	0.44328	0.37278	1	0.44794	0.37288	1	0.23476	0.51889	27.23870	1.07586	1	0.67618	0.49722	26.40796	1.06951	1	-0.17814	-0.01411	3.03413	0.00538	0	0.02269	-0.00115	0.59228	0.00502	1	0.97917	0.31852	0	0
8877	147.32645	1086203911	0.44396	0.37622	147.01294	0.21463	271	0	0.44127	0.37855	1	0.42442	0.37375	1	0.43284	0.37615	1	0.23442	0.51907	26.76805	1.07695	1	0.67630	0.49727	26.06159	1.07060	1	-0.17814	-0.01411	3.03413	0.00538	0	0.02269	-0.00115	0.59228	0.00502	1	0.97917	0.31852	0	0
8878	147.34309	1086259046	0.44393	0.37902	147.29341	0.04968	272	1	0.43768	0.39051	1	0.44996	0.38433	1	0.44382	0.38742	1	0.23438	0.51914	26.64264	1.07803	1	0.67624	0.49750	25.68433	1.07168	1	-0.17814	-0.01411	3.03413	0.00538	0	0.02269	-0.00115	0.59228	0.00502	1	0.97917	0.31852	0	0
8879	147.35915	1086312216	0.44365	0.38253	147.29341	0.06573	272	1	0.43764	0.39902	1	0.44742	0.39410	1	0.44253	0.39656	1	0.23426	0.51923	26.53290	1.06499	1	0.67610	0.49768	25.56543	1.05864	1	-0.03669	-0.00284	0.61024	0.00517	1	0.02269	-0.00115	0.59228	0.00481	1	0.97917	0.31852	0	0
8880	147.37569	1086367028	0.44419	0.38799	147.29341	0.08228	272	1	0.44316	0.42379	1	0.45064	0.40681	1	0.44690	0.41530	1	0.23384	0.51946	25.77527	1.04452	1	0.67573	0.49752	24.86509	1.04452	1	-0.03669	-0.00284	0.61024	0.00517	1	0.02269	-0.00115	0.59228	0.00481	1	0.97917	0.31852	0	0
8881	147.39241	1086422426	0.44497	0.39271	147.29341	0.09900	272	1	0.45989	0.42960	1	0.43941	0.41246	1	0.44965	0.42103	1	0.23358	0.51929	25.59758	1.03040	1	0.67557	0.49741	24.56382	1.03040	1	-0.03669	-0.00284	0.61024	0.00517	1	0.02269	-0.00115	0.59228	0.00481	1	0.97917	0.31852	0	0
8882	147.40906	1086477564	0.44544	0.39719	147.29341	0.11565	272	1	0.45954	0.43870	1	0.43790	0.41834	1	0.44872	0.42852	1	0.23337	0.51925	25.48097	1.01628	1	0.67532	0.49748	24.38370	1.02263	1	-0.03689	-0.00284	0.61045	0.00474	1	0.02339	-0.00119	0.61165	0.00458	1	0.97917	0.31852	0	0
8883	147.42519	1086531005	0.44560	0.39740	147.29341	0.13177	272	1	0.45883	0.41863	1	0.43499	0.37966	1	0.44691	0.39915	1	0.23289	0.51912	24.77627	1.02263	1	0.67474	0.49698	23.86559	1.02898	1	-0.03689	-0.00284	0.61045	0.00474	1	0.02339	-0.00119	0.61165	0.00458	1	0.97917	0.31852	0	0
8884	147.44182	1086586082	0.44349	0.39831	147.29341	0.14841	272	1	0.43419	0.42139	1	0.41481	0.39147	1	0.42450	0.40643	1	0.23241	0.51920	24.40961	1.02898	1	0.67439	0.49706	23.28785	1.03533	1	-0.03689	-0.00284	0.61045	0.00474	1	0.02339	-0.00119	0.61165	0.00458	1	0.97917	0.31852	0	0
8885	147.45833	1086640787	0.44187	0.39820	147.29341	0.16492	272	1	0.43420	0.41286	1	0.41703	0.38133	1	0.42562	0.39709	1	0.23224	0.51908	24.42968	1.04202	1	0.67425	0.49691	23.27111	1.04837	1	-0.03755	-0.00288	0.61902	0.00473	1	0.02324	-0.00115	0.61265	0.00448	1	0.97917	0.31852	0	0
8886	147.47467	1086694930	0.44204	0.39786	147.29341	0.18126	272	1	0.46381	0.39127	1	0.42408	0.39702	1	0.44395	0.39414	1	0.23152	0.51876	23.79400	1.05505	1	0.67347	0.49662	22.60269	1.05505	1	-0.03755	-0.00288	0.61902	0.00473	1	0.02324	-0.00115	0.61265	0.00448	1	0.97865	0.31852	0	0
8887	147.49133	1086750125	0.44162	0.39698	147.29341	0.19792	272	1	0.44367	0.38926	1	0.42944	0.38365	1	0.43656	0.38645	1	0.23133	0.51874	23.37604	1.06174	1	0.67337	0.49635	22.66197	1.06174	1	-0.03755	-0.00288	0.61902	0.00473	1	0.02324	-0.00115	0.61265	0.00448	1	0.97865	0.31852	0	0
8888	147.50768	1086804245	0.44122	0.39640	147.29341	0.21426	272	1	0.44367	0.38926	1	0.42830	0.38849	1	0.43599	0.38887	1	0.23151	0.51811	22.27102	1.06174	1	0.67264	0.49641	22.56780	1.05539	1	-0.03681	-0.00290	0.60321	0.00428	1	0.02211	-0.00111	0.59100	0.00422	1	0.94948	0.33333	0	0
8889	147.52419	1086858966	0.43009	0.39982	147.29341	0.23077	272	1	0.27343	0.47504	1	0.27508	0.42023	1	0.27425	0.44764	1	0.22281	0.52174	21.31869	1.04870	1	0.66450	0.49755	21.17686	1.04236	1	-0.03681	-0.00290	0.60321	0.00428	1	0.02211	-0.00111	0.59100	0.00422	1	0.94948	0.33333	0	0
8890	147.54082	1086914057	0.41824	0.40535	147.29341	0.24741	272	1	0.22900	0.50400	1	0.25206	0.47263	1	0.24053	0.48831	1	0.22130	0.52211	21.51380	1.03567	1	0.66204	0.49910	21.33838	1.02932	1	-0.03681	-0.00290	0.60321	0.00428	1	0.02211	-0.00111	0.59100	0.00422	1	0.82240	0.39815	0	0
8891	147.55727	1086968571	0.40782	0.41034	147.29341	0.26385	272	1	0.23021	0.50767	1	0.25206	0.47263	1	0.24114	0.49015	1	0.22040	0.52225	21.38060	1.02932	1	0.66203	0.49903	21.47158	1.02932	1	-0.03870	-0.00308	0.62270	0.00411	1	0.02216	-0.00128	0.61063	0.00405	1	0.82240	0.39815	0	0
8892	147.57364	1087022810	0.37621	0.42598	147.29341	0.26385	272	0	0.24425	0.46018	1	0.24924	0.46773	1	0.24675	0.46396	1	0.22011	0.52234	21.15172	1.03601	1	0.66208	0.49907	21.01023	1.04236	1	-0.03870	-0.00308	0.62270	0.00411	1	0.02216	-0.00128	0.61063	0.00405	1	0.72865	0.43796	0	0
8893	147.59001	1087077051	0.31297	0.44442	147.29341	0.26385	272	0	0.25492	0.45206	1	0.24452	0.47369	1	0.24972	0.46287	1	0.22002	0.52240	21.31328	1.04904	1	0.66187	0.49910	21.25076	1.05539	1	-0.03870	-0.00308	0.62270	0.00411	1	0.02216	-0.00128	0.61063	0.00405	1	0.72865	0.43796	0	0
8894	147.60663	1087132061	0.29173	0.44914	147.29341	0.26385	272	0	0.25388	0.44812	1	0.24465	0.46902	1	0.24926	0.45857	1	0.21959	0.52250	21.00866	1.05539	1	0.66182	0.49955	21.47215	1.06174	1	-0.03784	-0.00301	0.60806	0.00404	1	0.02216	-0.00128	0.61063	0.00418	1	0.62760	0.47500	0	0
8895	147.62315	1087186842	0.24780	0.46755	147.29341	0.26385	272	0	0.26522	0.46596	1	0.22363	0.49648	1	0.24442	0.48122	1	0.21931	0.52289	20.99061	1.05505	1	0.66144	0.49977	21.04321	1.05505	1	-0.03784	-0.00301	0.60806	0.00404	1	0.02216	-0.00128	0.61063	0.00418	1	0.58958	0.48519	0	0
8896	147.63953	1087241047	0.25156	0.47529	147.29341	0.26385	272	0	0.25648	0.46627	1	0.25416	0.49979	1	0.25532	0.48303	1	0.21926	0.52299	21.00299	1.04837	1	0.66133	0.49972	21.01748	1.04837	1	-0.03784	-0.00301	0.60806	0.00404	1	0.02216	-0.00128	0.61063	0.00418	1	0.58958	0.48519	0	0
8897	147.65602	1087295701	0.25310	0.48067	147.29341	0.26385	272	0	0.25857	0.47401	1	0.25378	0.50888	1	0.25617	0.49144	1	0.21915	0.52282	20.69430	1.03563	1	0.66132	0.49960	20.80659	1.03563	1	-0.03666	-0.00300	0.58850	0.00378	1	0.02228	-0.00139	0.61660	0.00399	1	0.57969	0.48611	0	0
8898	147.67258	1087350551	0.25136	0.48526	147.62315	0.04942	273	1	0.25198	0.49299	1	0.24028	0.50507	1	0.24613	0.49903	1	0.21897	0.52273	20.76597	1.02957	1	0.66115	0.49964	20.57823	1.02957	1	-0.03666	-0.00300	0.58850	0.00378	1	0.02228	-0.00139	0.61660	0.00399	1	0.57969	0.48611	0	0
8899	147.68889	1087404603	0.25138	0.48522	147.62315	0.06573	273	1	0.25790	0.46743	1	0.24503	0.50263	1	0.25147	0.48503	1	0.21902	0.52259	20.77122	1.02352	1	0.66116	0.49969	20.68871	1.02352	1	-0.03666	-0.00300	0.58850	0.00378	1	0.02228	-0.00139	0.61660	0.00399	1	0.57604	0.48519	0	0
8900	147.70564	1087460097	0.25147	0.48587	147.62315	0.08249	273	1	0.25891	0.47119	1	0.24490	0.50705	1	0.25190	0.48912	1	0.21895	0.52248	20.95197	1.01747	1	0.66120	0.49965	20.72073	1.01747	1	-0.03685	-0.00292	0.59003	0.00377	1	0.02228	-0.00129	0.61660	0.00390	1	0.57604	0.48519	0	0
8901	147.72215	1087514763	0.25154	0.48837	147.62315	0.09900	273	1	0.25213	0.48213	1	0.25177	0.52459	1	0.25195	0.50336	1	0.21884	0.52168	20.68717	1.01747	1	0.66126	0.49904	20.95574	1.01747	1	-0.03685	-0.00292	0.59003	0.00377	1	0.02228	-0.00129	0.61660	0.00390	1	0.57031	0.48056	0	0
8902	147.73853	1087569021	0.25147	0.49204	147.62315	0.11537	273	1	0.24964	0.52776	1	0.25243	0.50778	1	0.25103	0.51777	1	0.21880	0.52132	20.38415	1.01747	1	0.66124	0.49851	20.68287	1.01747	1	-0.03685	-0.00292	0.59003	0.00377	1	0.02228	-0.00129	0.61660	0.00390	1	0.57031	0.48056	0	0
8903	147.75502	1087623644	0.25137	0.49447	147.62315	0.13187	273	1	0.24858	0.52434	1	0.25260	0.50338	1	0.25059	0.51386	1	0.21946	0.52122	20.44394	1.02352	1	0.66158	0.49777	20.26004	1.02352	1	-0.03779	-0.00284	0.61013	0.00383	1	0.02241	-0.00119	0.60989	0.00379	1	0.55885	0.46852	0	0
8904	147.77151	1087678337	0.27299	0.48586	147.62315	0.14836	273	1	0.48171	0.40458	1	0.45339	0.41228	1	0.46755	0.40843	1	0.23033	0.51726	21.03278	1.02957	1	0.67163	0.49564	20.78410	1.02957	1	-0.03779	-0.00284	0.61013	0.00383	1	0.02241	-0.00119	0.60989	0.00379	1	0.55885	0.46852	0	0
8905	147.78789	1087732528	0.29225	0.47444	147.62315	0.16473	273	1	0.49961	0.35545	1	0.46998	0.36507	1	0.48479	0.36026	1	0.23182	0.51692	21.26383	1.03563	1	0.67264	0.49465	20.61412	1.03563	1	-0.03779	-0.00284	0.61013	0.00383	1	0.02241	-0.00119	0.60989	0.00379	1	0.54010	0.45370	0	0
8906	147.80453	1087787699	0.30836	0.46455	147.62315	0.18138	273	1	0.49998	0.35115	1	0.47130	0.36033	1	0.48564	0.35574	1	0.23293	0.51636	20.93392	1.04168	1	0.67328	0.49499	21.51759	1.04168	1	-0.03693	-0.00283	0.60813	0.00398	1	0.02278	-0.00100	0.60532	0.00407	1	0.54010	0.45370	0	0
8907	147.82103	1087842355	0.32208	0.45778	147.62315	0.19788	273	1	0.50291	0.35680	1	0.47055	0.39618	1	0.48673	0.37649	1	0.23262	0.51687	20.83213	1.04168	1	0.67317	0.49578	21.43583	1.04168	1	-0.03693	-0.00283	0.60813	0.00398	1	0.02278	-0.00100	0.60532	0.00407	1	0.54010	0.45370	0	0
8908	147.83737	1087896497	0.33392	0.45054	147.62315	0.21422	273	1	0.50690	0.35985	1	0.46875	0.35294	1	0.48782	0.35639	1	0.23230	0.51728	20.86257	1.04168	1	0.67311	0.49570	21.56524	1.04168	1	-0.03693	-0.00283	0.60813	0.00398	1	0.02278	-0.00100	0.60532	0.00407	1	0.50625	0.43241	0	0
8909	147.85400	1087951589	0.34418	0.44426	147.62315	0.23085	273	1	0.50690	0.35985	1	0.46875	0.35294	1	0.48782	0.35639	1	0.23206	0.51765	21.24759	1.04168	1	0.67318	0.49577	21.51333	1.04168	1	-0.03681	-0.00280	0.60321	0.00401	1	0.02286	-0.00105	0.60731	0.00408	1	0.49635	0.42685	0	0
8910	147.87039	1088005879	0.38634	0.42573	147.62315	0.23085	273	0	0.49016	0.38547	1	0.46738	0.38645	1	0.47877	0.38596	1	0.23195	0.51782	21.00806	1.04168	1	0.67335	0.49620	21.46043	1.04168	1	-0.03681	-0.00280	0.60321	0.00401	1	0.02286	-0.00105	0.60731	0.00408	1	0.49635	0.42685	0	0
8911	147.88690	1088060552	0.44205	0.41568	147.62315	0.23085	273	0	0.52234	0.41531	1	0.47320	0.39594	1	0.49777	0.40563	1	0.23203	0.51812	21.21773	1.04168	1	0.67338	0.49655	21.35296	1.04168	1	-0.03681	-0.00280	0.60321	0.00401	1	0.02286	-0.00105	0.60731	0.00408	1	0.48854	0.42222	0	0
8912	147.90356	1088115758	0.46063	0.41233	147.62315	0.23085	273	0	0.52234	0.41531	1	0.47320	0.39594	1	0.49777	0.40563	1	0.23198	0.51820	21.04215	1.04168	1	0.67338	0.49657	21.35641	1.04168	1	-0.03681	-0.00280	0.60321	0.00397	1	0.02286	-0.00114	0.60731	0.00405	1	0.48854	0.42222	0	0
8913	147.91975	1088169399	0.49965	0.40251	147.62315	0.23085	273	0	0.52592	0.39837	1	0.48088	0.39415	1	0.50340	0.39626	1	0.23210	0.51815	20.96187	1.04168	1	0.67351	0.49630	21.63124	1.04168	1	-0.03681	-0.00280	0.60321	0.00397	1	0.02286	-0.00114	0.60731	0.00405	1	0.48854	0.42222	1	0
8914	147.93622	1088223954	0.48977	0.39864	147.62315	0.23085	273	0	0.50182	0.39913	1	0.45797	0.39042	1	0.47990	0.39478	1	0.23219	0.51814	21.03390	1.04168	1	0.67352	0.49627	21.64645	1.04168	1	-0.03681	-0.00280	0.60321	0.00397	1	0.02286	-0.00114	0.60731	0.00405	1	0.48854	0.42222	0	0
8915	147.95288	1088279137	0.48656	0.39657	147.62315	0.23085	273	0	0.50225	0.39469	1	0.45804	0.39016	1	0.48014	0.39242	1	0.23219	0.51814	21.03390	1.04837	1	0.67362	0.49634	21.50756	1.04202	1	-0.03762	-0.00287	0.61724	0.00408	1	0.02249	-0.00112	0.59631	0.00401	1	0.48854	0.42222	0	0
8916	147.96956	1088334371	0.48671	0.39163	147.91975	0.04980	274	1	0.51094	0.38096	1	0.46334	0.37265	1	0.48714	0.37681	1	0.23232	0.51805	20.99366	1.04870	1	0.67392	0.49606	21.18372	1.04236	1	-0.03762	-0.00287	0.61724	0.00408	1	0.02249	-0.00112	0.59631	0.00401	1	0.48854	0.42222	0	0
8917	147.98590	1088388547	0.48889	0.38583	147.91975	0.06615	274	1	0.51785	0.36724	1	0.47745	0.35807	1	0.49765	0.36266	1	0.23235	0.51802	21.17813	1.04904	1	0.67410	0.49593	21.46901	1.04269	1	-0.03762	-0.00287	0.61724	0.00408	1	0.02249	-0.00112	0.59631	0.00401	1	0.48854	0.42222	0	0
8918	148.00240	1088443164	0.49031	0.38234	147.91975	0.08264	274	1	0.51736	0.37161	1	0.47745	0.35807	1	0.49740	0.36484	1	0.23260	0.51778	20.88960	1.04269	1	0.67411	0.49578	21.47921	1.04269	1	-0.03693	-0.00283	0.60813	0.00397	1	0.02324	-0.00106	0.61265	0.00412	1	0.48854	0.42222	3	0
8919	148.01868	1088497098	0.48892	0.38064	147.91975	0.09892	274	1	0.49390	0.34823	1	0.46726	0.39272	1	0.48058	0.37047	1	0.23272	0.51709	21.01186	1.03601	1	0.67443	0.49551	21.52919	1.04236	1	-0.03693	-0.00283	0.60813	0.00397	1	0.02324	-0.00106	0.61265	0.00412	1	0.48854	0.42222	0	0
8920	148.03539	1088552486	0.48849	0.37863	147.91975	0.11563	274	1	0.49910	0.33504	1	0.47189	0.39408	1	0.48549	0.36456	1	0.23281	0.51687	21.21940	1.03567	1	0.67449	0.49553	21.45864	1.04202	1	-0.03693	-0.00283	0.60813	0.00397	1	0.02324	-0.00106	0.61265	0.00412	1	0.48854	0.42222	0	0
8921	148.05182	1088606885	0.48815	0.37710	147.91975	0.13206	274	1	0.49907	0.33529	1	0.47182	0.39433	1	0.48545	0.36481	1	0.23305	0.51677	21.15830	1.03533	1	0.67448	0.49570	21.51241	1.04168	1	-0.03693	-0.00274	0.60813	0.00400	1	0.02324	-0.00101	0.61265	0.00412	1	0.48854	0.42222	0	0
8922	148.06815	1088660983	0.48879	0.37748	147.91975	0.14839	274	1	0.50919	0.39030	1	0.47991	0.37151	1	0.49455	0.38091	1	0.23319	0.51623	20.81979	1.04168	1	0.67494	0.49519	21.78373	1.04168	1	-0.03693	-0.00274	0.60813	0.00400	1	0.02324	-0.00101	0.61265	0.00412	1	0.48854	0.42222	1	0
8923	148.08469	1088715791	0.48870	0.37780	147.91975	0.16493	274	1	0.51373	0.39907	1	0.46185	0.36310	1	0.48779	0.38108	1	0.23319	0.51624	21.24771	1.04168	1	0.67507	0.49519	21.51026	1.04168	1	-0.03693	-0.00274	0.60813	0.00400	1	0.02324	-0.00101	0.61265	0.00412	1	0.48854	0.42222	0	0
8924	148.10127	1088770750	0.48857	0.37829	147.91975	0.18152	274	1	0.51373	0.39907	1	0.46052	0.36808	1	0.48713	0.38358	1	0.23330	0.51613	21.07532	1.04168	1	0.67517	0.49531	21.62915	1.03533	1	-0.03693	-0.00265	0.60813	0.00401	1	0.02250	-0.00097	0.58962	0.00396	1	0.48854	0.42222	0	0
8925	148.11765	1088824952	0.48804	0.38025	147.91975	0.19789	274	1	0.50537	0.41225	1	0.45788	0.39551	1	0.48162	0.40388	1	0.23362	0.51618	21.07932	1.03533	1	0.67561	0.49510	21.82707	1.02898	1	-0.03693	-0.00265	0.60813	0.00401	1	0.02250	-0.00097	0.58962	0.00396	1	0.48854	0.42222	0	0
8926	148.13426	1088880036	0.48773	0.38169	147.91975	0.21451	274	1	0.49822	0.40264	1	0.46934	0.39813	1	0.48378	0.40039	1	0.23388	0.51623	21.28287	1.02898	1	0.67601	0.49536	21.97826	1.02263	1	-0.03693	-0.00265	0.60813	0.00401	1	0.02250	-0.00097	0.58962	0.00396	1	0.48854	0.42222	0	0
8927	148.15085	1088934985	0.48741	0.38324	147.91975	0.23109	274	1	0.49783	0.40689	1	0.46793	0.40300	1	0.48288	0.40495	1	0.23422	0.51625	21.30153	1.02263	1	0.67631	0.49551	21.96896	1.01628	1	-0.03614	-0.00265	0.59806	0.00391	1	0.02269	-0.00098	0.59228	0.00397	1	0.48854	0.42222	0	0
8928	148.16702	1088988548	0.48769	0.38473	147.91975	0.24727	274	1	0.51436	0.40978	1	0.46955	0.40420	1	0.49195	0.40699	1	0.23467	0.51613	21.35834	1.01628	1	0.67672	0.49540	22.04221	1.01628	1	-0.03614	-0.00265	0.59806	0.00391	1	0.02269	-0.00098	0.59228	0.00397	1	0.48854	0.42222	3	0
8929	148.18350	1089043138	0.48761	0.38571	147.91975	0.26375	274	1	0.51946	0.40487	1	0.45323	0.39796	1	0.48635	0.40142	1	0.23472	0.51599	21.55264	1.01628	1	0.67683	0.49533	22.23189	1.01628	1	-0.03614	-0.00265	0.59806	0.00391	1	0.02269	-0.00098	0.59228	0.00397	1	0.48854	0.42222	0	0
8930	148.19987	1089097396	0.48754	0.38658	147.91975	0.28012	274	1	0.51946	0.40487	1	0.45323	0.39796	1	0.48635	0.40142	1	0.23465	0.51568	21.68377	1.01628	1	0.67700	0.49543	22.07136	1.01628	1	-0.03689	-0.00266	0.61045	0.00404	1	0.02274	-0.00098	0.59130	0.00398	1	0.48854	0.42222	0	0
8931	148.21652	1089152521	0.48718	0.38625	147.91975	0.29677	274	1	0.51114	0.36919	1	0.45006	0.39143	1	0.48060	0.38031	1	0.23476	0.51547	21.49440	1.01628	1	0.67698	0.49501	22.29930	1.01628	1	-0.03689	-0.00266	0.61045	0.00404	1	0.02274	-0.00098	0.59130	0.00398	1	0.48854	0.42222	0	0
8932	148.23326	1089207979	0.48659	0.38635	147.91975	0.31351	274	1	0.50803	0.38115	1	0.44268	0.39534	1	0.47535	0.38824	1	0.23458	0.51566	21.75387	1.01628	1	0.67682	0.49510	22.34089	1.01628	1	-0.03689	-0.00266	0.61045	0.00404	1	0.02274	-0.00098	0.59130	0.00398	1	0.48854	0.42222	0	0
8933	148.24977	1089262664	0.48605	0.38644	147.91975	0.33002	274	1	0.50803	0.38115	1	0.44268	0.39534	1	0.47535	0.38824	1	0.23435	0.51569	21.96972	1.01628	1	0.67685	0.49501	22.45951	1.01628	1	-0.03689	-0.00266	0.61045	0.00409	1	0.02274	-0.00098	0.59130	0.00405	1	0.48854	0.42222	0	0
8934	148.26602	1089316528	0.48583	0.38646	147.91975	0.34627	274	1	0.50196	0.38593	1	0.46032	0.38786	1	0.48114	0.38690	1	0.23427	0.51557	21.87878	1.01628	1	0.67678	0.49512	22.51921	1.01628	1	-0.03689	-0.00266	0.61045	0.00409	1	0.02274	-0.00098	0.59130	0.00405	1	0.48854	0.42222	0	0
8935	148.28239	1089370732	0.48556	0.38655	147.91975	0.36264	274	1	0.49956	0.38713	1	0.45955	0.38975	1	0.47955	0.38844	1	0.23423	0.51549	21.79717	1.01628	1	0.67674	0.49509	22.49848	1.01628	1	-0.03689	-0.00266	0.61045	0.00409	1	0.02274	-0.00098	0.59130	0.00405	1	0.48854	0.42222	0	0
8936	148.29912	1089426168	0.48531	0.38663	147.91975	0.37936	274	1	0.49956	0.38713	1	0.45955	0.38975	1	0.47955	0.38844	1	0.23429	0.51560	21.81919	1.01628	1	0.67680	0.49505	22.66078	1.01628	1	-0.03689	-0.00266	0.61045	0.00406	1	0.02269	-0.00098	0.59228	0.00409	1	0.49062	0.42222	0	0
8937	148.31563	1089480827	0.48504	0.38696	147.91975	0.39587	274	1	0.49506	0.38965	1	0.46213	0.40028	1	0.47860	0.39497	1	0.23423	0.51549	21.81605	1.01628	1	0.67673	0.49486	22.77750	1.01628	1	-0.03689	-0.00266	0.61045	0.00406	1	0.02269	-0.00098	0.59228	0.00409	1	0.49583	0.42778	0	0
